ReactionID,Flux,Name
rxn03901_c0,0.0005173,'undecaprenyl-diphosphate phosphohydrolase'
rxn03904_c0,0.0005173,"'UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine:undecaprenyl-phosphate phospho-N-acetylmuramoyl-pentapeptide-transferase'"
rxn03907_c0,0.005690301,'CTP: 2-C-Methyl-D-erythritol 4-phosphate cytidylyltransferase'
rxn03908_c0,0.005690301,'ATP:4-(Cytidine 5''-diphospho)-2-C-methyl-D-erythritol 2-phosphotransferase'
rxn03909_c0,0.005986209,'1-Deoxy-D-xylulose-5-phosphate pyruvate-lyase (carboxylating)'
rxn03910_c0,0.005690301,'2-Phospho-4-(cytidine 5''-diphospho)-2-C-methyl-D-erythritol CMP-lyase (cyclizing)'
rxn03958_c0,-0.005690301,'1-Deoxy-D-xylulose-5-phosphate isomeroreductase'
rxn04070_c0,0.000147954,'pyridoxine 5''-phosphate synthase'
rxn04464_c0,0.000925336,"'5,10-methylenetetrahydrofolate,NADPH:dUMP C-methyltransferase'"
rxn04793_c0,0.006224159,'trans-Hex-2-enoyl-CoA reductase'
rxn04996_c0,-0.005690301,'dimethyallyl diphosphate:NADP+ oxidoreductase'
rxn05005_c0,0.000147954,'S-adenosyl-L-methionine:uroporphyrinogen-III C-methyltransferase'
rxn05006_c0,0.000147954,'S-adenosyl-L-methionine:precorrin-1 C-methyltransferase'
rxn05036_c0,-0.004907188,'L-arogenate:2-oxoglutarate aminotransferase'
rxn05039_c0,0.000295908,'R07280'
rxn05040_c0,0.000591816,"'D-ribulose 5-phosphate formate-lyase (L-3,4-dihydroxybutan-2-one 4-phosphate-forming)'"
rxn05149_c0,0.000273457,'ABC-type manganese permease complex'
rxn05153_c0,0.009194366,'sulfate-transporting ATPase'
rxn05210_c0,-0.000136728,'phosphate Na+ symporter'
rxn05229_c0,0.017335735,'NCAIR synthetase and NCAIR mutase'
rxn05231_c0,0.000925336,'2''-Deoxyadenosine 5''-diphosphate:oxidized-thioredoxin 2''-oxidoreductase'
rxn05233_c0,0.000955428,'2''-Deoxyguanosine 5''-diphosphate:oxidized-thioredoxin 2''-oxidoreductase'
rxn05251_c0,0.003120358,'FACOAL170(anteiso)'
rxn05252_c0,0.003120358,'FACOAL170(ISO)'
rxn05256_c0,0.009194366,"'AMP,sulfite:thioredoxin-disulfide oxidoreductase(adenosine-5''-phosphosulfate-forming)'"
rxn05289_c0,0.012955896,'NADPH:oxidized-thioredoxin oxidoreductase'
